,brand,name,bodyType,color,fuelType,year,mileage,transmission,power,price,vehicleConfiguration,engineName,engineDisplacement,location,parse_date
109,Toyota,Roomy,hatchback 5 doors,red,GasolineMixBlack,2018.0,6000.0,CVT,69.0,907000, 1.0 X S,1KR-FE,1.0 LTR,"Quận 1, Thành phố Hồ Chí Minh, Việt Nam",2022-08-29 07:00:00
795,Daihatsu,Tanto,hatchback 5 doors,whitemixblack,GasolineMixBlack,2008.0,162000.0,CVT,58.0,411000,660 custom X limited,KF-VE,0.7 LTR,"Đông Triều, Quảng Ninh, Việt Nam",2022-08-29 08:00:00
874,Subaru,Legacy,station wagon,green,GasolineMixBlack,1994.0,171000.0,AT,160.0,151000,2.5 touring wagon 250T,EJ25,2.5 LTR,"Hạ Long, Quảng Ninh, Việt Nam",2022-08-29 09:00:00
450,Toyota,Sienta,minivan,,GasolineMixBlack,,138000.0,CVT,110.0,815000,,,,"Bắc Từ Liêm, Hà Nội, Việt Nam",2022-08-29 10:00:00
308,Toyota,C-HR,jeep 5 doors,silver,GasolineMixBlack,2018.0,92000.0,CVT,116.0,1421000,1.2 S-T,8NR-FTS,1.2 LTR,"Hoàng Mai, Hà Nội, Việt Nam",2022-08-29 11:00:00
344,Nissan,Note,hatchback 5 doors,burgundy,GasolineMixBlack,2009.0,173000.0,AT,109.0,475000,1.5 15G FOUR 4WD,HR15DE,1.5 LTR,"Cầu Giấy, Hà Nội, Việt Nam",2022-08-29 11:00:00
912,Honda,Vezel,jeep 5 doors,black,GasolineMixBlack,2013.0,117000.0,Robot,132.0,1410000,1.5 Hybrid 4WD,LEB,1.5 LTR,"Đông Triều, Quảng Ninh, Việt Nam",2022-08-29 11:00:00
39,Audi,TT,open,yellow,GasolineMixBlack,,34000.0,Automatic,230.0,2991000,,,,"Móng Cái, Quảng Ninh, Việt Nam",2022-08-29 12:00:00
818,Suzuki,Grand Vitara,jeep 5 doors,silver,GasolineMixBlack,,151000.0,AT,166.0,1081000,,,,"Thanh Xuân, Hà Nội, Việt Nam",2022-08-29 13:00:00
815,Toyota,Vista,sedan,green,GasolineMixBlack,,210000.0,AT,145.0,355000,,,,"Hạ Long, Quảng Ninh, Việt Nam",2022-08-29 15:00:00
518,Toyota,Land Cruiser,jeep 5 doors,whitemixblack,Diesel,,251000.0,AT,170.0,1710000,,,,"Uông Bí, Quảng Ninh, Việt Nam",2022-08-29 16:00:00
754,Nissan,Serena,minivan,whitemixblack,GasolineMixBlack,,48000.0,AT,84.0,2021000,,,,"Đông Triều, Quảng Ninh, Việt Nam",2022-08-29 16:00:00
723,Honda,HR-V,jeep 5 doors,,GasolineMixBlack,,171000.0,Automatic,,195000,,,,"Uông Bí, Quảng Ninh, Việt Nam",2022-08-29 18:00:00
557,Lexus,RX450h,jeep 5 doors,black,GasolineMixBlack,2015.0,108000.0,CVT,262.0,3751000, RX450h F Sport 4WD,2GR-FXS,3.5 LTR,"Thanh Xuân, Hà Nội, Việt Nam",2022-08-29 19:00:00
712,Nissan,Tiida,hatchback 5 doors,grey,GasolineMixBlack,2009.0,74000.0,AT,109.0,651000,1.5 15S,HR15DE,1.5 LTR,"Hai Bà Trưng, Hà Nội, Việt Nam",2022-08-29 19:00:00
667,Honda,Vezel,jeep 5 doors,black,GasolineMixBlack,2013.0,64000.0,Robot,132.0,1425000,1.5 Hybrid X L Package 4WD,LEB,1.5 LTR,"Đông Triều, Quảng Ninh, Việt Nam",2022-08-29 20:00:00
984,Toyota,Mark II,sedan,whitemixblack,GasolineMixBlack,2000.0,210000.0,AT,160.0,410000,2.0 Grande,1G-FE,2.0 LTR,"Móng Cái, Quảng Ninh, Việt Nam",2022-08-29 20:00:00
827,Honda,Vezel,jeep 5 doors,burgundy,GasolineMixBlack,2015.0,71000.0,Robot,132.0,1385000,1.5 Hybrid X L Package 4WD,LEB,1.5 LTR,"Long Biên, Hà Nội, Việt Nam",2022-08-29 21:00:00
81,Toyota,Corsa,sedan,silver,GasolineMixBlack,1992.0,252000.0,Manual,100.0,115000,1.5 VIT-X,5E-FE,1.5 LTR,"Thanh Xuân, Hà Nội, Việt Nam",2022-08-29 21:00:00
681,Mitsubishi,Outlander,jeep 5 doors,whitemixblack,GasolineMixBlack,2014.0,123000.0,CVT,146.0,1451000,2.0 CVT 4WD Instyle,4B11,2.0 LTR,"Hạ Long, Quảng Ninh, Việt Nam",2022-08-29 22:00:00
421,Nissan,X-Trail,jeep 5 doors,red,GasolineMixBlack,2014.0,152000.0,CVT,147.0,1321000,2.0 20X Black X-Tremer X Emergency Brake Package 5-seat 4WD,MR20DD,2.0 LTR,"Móng Cái, Quảng Ninh, Việt Nam",2022-08-29 22:00:00
938,Toyota,Roomy,hatchback 5 doors,green,GasolineMixBlack,2016.0,122000.0,CVT,69.0,704000, 1.0 X S,1KR-FE,1.0 LTR,"Quận 1, Thành phố Hồ Chí Minh, Việt Nam",2022-08-29 23:00:00
786,Toyota,Prius,liftback,whitemixblack,GasolineMixBlack,2012.0,131000.0,CVT,99.0,931000,1.8 S,2ZR-FXE,1.8 LTR,"Hai Bà Trưng, Hà Nội, Việt Nam",2022-08-29 23:00:00
504,Toyota,Land Cruiser Prado,jeep 5 doors,whitemixblack,GasolineMixBlack,2009.0,151000.0,AT,276.0,2551000,4.0 TZ 4WD,1GR-FE,4.0 LTR,"Ba Đình, Hà Nội, Việt Nam",2022-08-30 00:00:00
890,Nissan,Vanette,minivan,whitemixblack,GasolineMixBlack,,181000.0,AT,102.0,651000,,,,"Móng Cái, Quảng Ninh, Việt Nam",2022-08-30 01:00:00
726,Toyota,Rush,jeep 5 doors,golden,GasolineMixBlack,,62000.0,Manual,109.0,1155000,,,,"Ba Đình, Hà Nội, Việt Nam",2022-08-30 01:00:00
183,Suzuki,Jimny,jeep 3 doors,grey,GasolineMixBlack,2006.0,126000.0,Manual,64.0,491000,660 Wild Wind 4WD,K6A,0.7 LTR,"Hai Bà Trưng, Hà Nội, Việt Nam",2022-08-30 05:00:00
355,Honda,Grace,sedan,brown,GasolineMixBlack,2015.0,33000.0,Robot,110.0,1051000, 1.5 Hybrid EX,LEB,1.5 LTR,"Hải Phòng, Hải Phòng, Việt Nam",2022-08-30 06:00:00
408,Toyota,Vitz,hatchback 5 doors,silver,GasolineMixBlack,2012.0,49000.0,CVT,69.0,599999,1.0 F Smile Edition,1KR-FE,1.0 LTR,"Hoàng Mai, Hà Nội, Việt Nam",2022-08-30 06:00:00
107,Toyota,RAV4,jeep 5 doors,black,GasolineMixBlack,2016.0,82000.0,AT,180.0,2631000,2.5 AT 4WD Престиж Safety,2AR-FE,2.5 LTR,"Hải Phòng, Hải Phòng, Việt Nam",2022-08-30 07:00:00
987,Mazda,Familia,sedan,whitemixblack,GasolineMixBlack,2002.0,151000.0,AT,110.0,79000,1.5 LS,ZL-DE,1.5 LTR,"Long Biên, Hà Nội, Việt Nam",2022-08-30 09:00:00
959,Toyota,Vitz,hatchback 5 doors,,GasolineMixBlack,,81000.0,CVT,69.0,731000,,,,"Quận 8, Thành phố Hồ Chí Minh, Việt Nam",2022-08-30 11:00:00
764,Toyota,ist,hatchback 5 doors,whitemixblack,GasolineMixBlack,,191000.0,AT,87.0,415000,,,,"Hoàng Mai, Hà Nội, Việt Nam",2022-08-30 11:00:00
278,Nissan,Cube,hatchback 5 doors,whitemixblack,GasolineMixBlack,,187000.0,CVT,109.0,421000,,,,"Uông Bí, Quảng Ninh, Việt Nam",2022-08-30 11:00:00
46,Mazda,Demio,hatchback 5 doors,red,GasolineMixBlack,2017.0,62000.0,Manual,116.0,961000,1.5 15MB,P5-VPS,1.5 LTR,"Hạ Long, Quảng Ninh, Việt Nam",2022-08-30 13:00:00
706,Toyota,Corolla Fielder,station wagon,black,GasolineMixBlack,2015.0,252000.0,CVT,74.0,891000, 1.5 Hybrid,1NZ-FXE,1.5 LTR,"Đông Triều, Quảng Ninh, Việt Nam",2022-08-30 18:00:00
334,Toyota,Premio,sedan,silver,GasolineMixBlack,2016.0,152000.0,CVT,131.0,1210000, 1.8 X L Package 4WD,2ZR-FAE,1.8 LTR,"Hải Phòng, Hải Phòng, Việt Nam",2022-08-30 18:00:00
841,Lexus,LX570,jeep 5 doors,black,GasolineMixBlack,2018.0,1000.0,AT,367.0,11710000,5.7 AT Black Vision,3UR-FE,5.7 LTR,"Hạ Long, Quảng Ninh, Việt Nam",2022-08-30 18:00:00
4,Audi,Q7,jeep 5 doors,whitemixblack,GasolineMixBlack,,67000.0,Automatic,252.0,3310000,,,,"Hải Phòng, Hải Phòng, Việt Nam",2022-08-30 19:00:00
514,Honda,Vezel,jeep 5 doors,,GasolineMixBlack,2016.0,52000.0,CVT,131.0,1410000, 1.5 X Honda Sensing,L15B,1.5 LTR,"Uông Bí, Quảng Ninh, Việt Nam",2022-08-30 19:00:00
497,Toyota,Land Cruiser,jeep 5 doors,whitemixblack,Diesel,2018.0,158000.0,AT,249.0,6499000,4.5 TD AT Executive Lounge,1VD-FTV,4.5 LTR,"Quận 1, Thành phố Hồ Chí Minh, Việt Nam",2022-08-30 20:00:00
856,Mitsubishi,Pajero,jeep 5 doors,whitemixblack,GasolineMixBlack,,310000.0,AT,220.0,551000,,,,"Ba Đình, Hà Nội, Việt Nam",2022-08-30 20:00:00
179,SsangYong,Rexton,jeep 5 doors,black,Diesel,2020.0,13000.0,AT,202.0,3271000,2.2 D AT 4WD 7-seater,e-XDi220,2.2 LTR,"Uông Bí, Quảng Ninh, Việt Nam",2022-08-30 20:00:00
233,Honda,Accord,sedan,silver,GasolineMixBlack,2013.0,141000.0,CVT,143.0,1471000,2.0 LX,LFA,2.0 LTR,"Móng Cái, Quảng Ninh, Việt Nam",2022-08-30 20:00:00
23,Lexus,LX570,jeep 5 doors,whitemixblack,GasolineMixBlack,2012.0,124000.0,AT,367.0,6910000,5.7 AT Luxury 8S ,3UR-FE,5.7 LTR,"Hoàng Mai, Hà Nội, Việt Nam",2022-08-30 21:00:00
155,Nissan,Note,hatchback 5 doors,whitemixblack,GasolineMixBlack,2017.0,82000.0,AT,79.0,810000, 1.2 e-POWER X,HR12DE,1.2 LTR,"Uông Bí, Quảng Ninh, Việt Nam",2022-08-30 23:00:00
525,Honda,Fit Shuttle,station wagon,grey,GasolineMixBlack,,183000.0,CVT,120.0,651000,,,,"Ba Đình, Hà Nội, Việt Nam",2022-08-30 23:00:00
47,Jaguar,F-Type,coupe,whitemixblack,GasolineMixBlack,,29000.0,Automatic,340.0,3971000,,,,"Hai Bà Trưng, Hà Nội, Việt Nam",2022-08-31 00:00:00
277,Honda,Accord,station wagon,black,GasolineMixBlack,,151000.0,AT,156.0,1251000,,,,"Hai Bà Trưng, Hà Nội, Việt Nam",2022-08-31 00:00:00
348,Toyota,Vanguard,jeep 5 doors,whitemixblack,GasolineMixBlack,2008.0,191000.0,CVT,170.0,1151000,2.4 240S G package 4WD (5 Seater),2AZ-FE,2.4 LTR,"Hải Phòng, Hải Phòng, Việt Nam",2022-08-31 01:00:00
773,Lexus,RX450h,jeep 5 doors,whitemixblack,GasolineMixBlack,2009.0,207000.0,AT,249.0,1810000,3.5 CVT 4WD,2GR-FXE,3.5 LTR,"Hoàng Mai, Hà Nội, Việt Nam",2022-08-31 01:00:00
443,Nissan,Serena,minivan,whitemixblack,GasolineMixBlack,2001.0,151000.0,CVT,147.0,351000,2.0 V-G Navi package (7 Seater),QR20DE,2.0 LTR,"Thanh Xuân, Hà Nội, Việt Nam",2022-08-31 02:00:00
294,Mazda,CX-8,jeep 5 doors,grey,Diesel,2017.0,172000.0,AT,190.0,1810000,2.2 XD Diesel Turbo 6 seat,SH-VPTS,2.2 LTR,"Quận 8, Thành phố Hồ Chí Minh, Việt Nam",2022-08-31 03:00:00
663,Toyota,Corolla Fielder,station wagon,grey,GasolineMixBlack,2008.0,154000.0,CVT,125.0,710000,1.8 S 4WD,2ZR-FE,1.8 LTR,"Uông Bí, Quảng Ninh, Việt Nam",2022-08-31 03:00:00
120,Hyundai,Palisade,jeep 5 doors,black,Diesel,2018.0,58000.0,AT,202.0,3291000,2.2 AT 4WD Prestige 7 seats,D4HB,2.2 LTR,"Đông Triều, Quảng Ninh, Việt Nam",2022-08-31 05:00:00
872,Toyota,Corona,sedan,green,GasolineMixBlack,1992.0,1000.0,AT,135.0,151000,2.0 EX saloon,3S-FE,2.0 LTR,"Uông Bí, Quảng Ninh, Việt Nam",2022-08-31 06:00:00
937,Toyota,Camry,sedan,whitemixblack,GasolineMixBlack,2012.0,131000.0,CVT,160.0,1415000,2.5 leather package,2AR-FXE,2.5 LTR,"Hải Phòng, Hải Phòng, Việt Nam",2022-08-31 06:00:00
162,Toyota,Mark II,sedan,grey,GasolineMixBlack,1995.0,171000.0,AT,180.0,310000,2.5 Grande G,1JZ-GE,2.5 LTR,"Bắc Từ Liêm, Hà Nội, Việt Nam",2022-08-31 07:00:00
372,Toyota,Prius,sedan,grey,GasolineMixBlack,,131000.0,Automatic,76.0,531000,,,,"Long Biên, Hà Nội, Việt Nam",2022-08-31 09:00:00
100,Lexus,RX200t,jeep 5 doors,brown,GasolineMixBlack,2017.0,107000.0,AT,238.0,3810000,2.0t AT AWD Executive+,8AR-FTS,2.0 LTR,"Bắc Từ Liêm, Hà Nội, Việt Nam",2022-08-31 10:00:00
29,Mazda,CX-5,jeep 5 doors,red,Diesel,2017.0,27000.0,AT,175.0,1751000, 2.2 XD PROACTIVE Diesel Turbo,SH-VPTS,2.2 LTR,"Long Biên, Hà Nội, Việt Nam",2022-08-31 11:00:00
948,Honda,Stepwgn,minivan,black,GasolineMixBlack,,76000.0,CVT,150.0,1541000,,,,"Uông Bí, Quảng Ninh, Việt Nam",2022-08-31 12:00:00
448,Toyota,Sai,sedan,whitemixblack,GasolineMixBlack,,191000.0,CVT,150.0,849000,,,,"Quận 8, Thành phố Hồ Chí Minh, Việt Nam",2022-08-31 13:00:00
905,Toyota,RAV4,jeep 5 doors,grey,GasolineMixBlack,2015.0,53000.0,CVT,154.0,2710000,2.5 CVT 4WD Limited Hybrid,2AR-FXE,2.5 LTR,"Quận 8, Thành phố Hồ Chí Minh, Việt Nam",2022-08-31 13:00:00
327,Toyota,Land Cruiser,jeep 5 doors,black,Diesel,2015.0,202000.0,AT,249.0,4610000,4.5 TD AT Люкс Safety (5 мест) ,1VD-FTV,4.5 LTR,"Đông Triều, Quảng Ninh, Việt Nam",2022-08-31 13:00:00
296,Toyota,Sienta,minivan,red,GasolineMixBlack,2013.0,108000.0,CVT,110.0,751000,1.5 Dice,1NZ-FE,1.5 LTR,"Quận 1, Thành phố Hồ Chí Minh, Việt Nam",2022-08-31 14:00:00
49,Toyota,Land Cruiser,jeep 5 doors,whitemixblack,Diesel,2015.0,102000.0,AT,249.0,5835000,4.5 TD AT Люкс Safety (5 мест) ,1VD-FTV,4.5 LTR,"Quận 1, Thành phố Hồ Chí Minh, Việt Nam",2022-08-31 17:00:00
648,Toyota,Aqua,hatchback 5 doors,whitemixblack,GasolineMixBlack,2019.0,55000.0,CVT,74.0,1195000, 1.5 Crossover Glam,1NZ-FXE,1.5 LTR,"Quận 8, Thành phố Hồ Chí Minh, Việt Nam",2022-08-31 20:00:00
569,Honda,Vezel,jeep 5 doors,whitemixblack,GasolineMixBlack,2015.0,148000.0,Robot,132.0,1245000,1.5 Hybrid X 4WD,LEB,1.5 LTR,"Đông Triều, Quảng Ninh, Việt Nam",2022-08-31 21:00:00
396,Toyota,Land Cruiser Prado,jeep 5 doors,black,GasolineMixBlack,2009.0,191000.0,AT,163.0,1881000,2.7 TX 7 seat 4WD,2TR-FE,2.7 LTR,"Ba Đình, Hà Nội, Việt Nam",2022-08-31 21:00:00
19,Nissan,Serena,minivan,,GasolineMixBlack,2018.0,51000.0,AT,84.0,1965000,1.2 e-Power Highway Star V,HR12DE,1.2 LTR,"Quận 1, Thành phố Hồ Chí Minh, Việt Nam",2022-08-31 22:00:00
148,Toyota,Corolla Axio,sedan,whitemixblack,GasolineMixBlack,2015.0,59000.0,Manual,109.0,825000, 1.5 X,1NZ-FE,1.5 LTR,"Thanh Xuân, Hà Nội, Việt Nam",2022-08-31 22:00:00
502,Honda,CR-V,jeep 5 doors,whitemixblack,GasolineMixBlack,,211000.0,AT,150.0,441000,,,,"Hoàng Mai, Hà Nội, Việt Nam",2022-08-31 23:00:00
383,Toyota,Probox,station wagon,whitemixblack,GasolineMixBlack,,187000.0,AT,109.0,311000,,,,"Hoàng Mai, Hà Nội, Việt Nam",2022-08-31 23:00:00
431,Toyota,Land Cruiser Prado,jeep 5 doors,whitemixblack,GasolineMixBlack,2015.0,61000.0,AT,163.0,3100000, 2.7 TX L Package 7 seat 4WD,2TR-FE,2.7 LTR,"Đông Triều, Quảng Ninh, Việt Nam",2022-09-01 00:00:00
860,Mitsubishi,Pajero Mini,jeep 3 doors,whitemixblack,GasolineMixBlack,1997.0,99000.0,AT,52.0,245000,660 XR-I,4A30,0.7 LTR,"Hạ Long, Quảng Ninh, Việt Nam",2022-09-01 01:00:00
69,Toyota,Prius PHV,liftback,black,GasolineMixBlack,2013.0,91000.0,CVT,99.0,1210000,1.8 G Leather Package,2ZR-FXE,1.8 LTR,"Quận 1, Thành phố Hồ Chí Minh, Việt Nam",2022-09-01 02:00:00
668,Toyota,RAV4,jeep 5 doors,black,GasolineMixBlack,2019.0,31000.0,CVT,171.0,2710000,2.0 Adventure 4WD,M20A-FKS,2.0 LTR,"Quận 8, Thành phố Hồ Chí Minh, Việt Nam",2022-09-01 02:00:00
840,Lada,2105,sedan,blue,GasolineMixBlack,2006.0,49000.0,Manual,72.0,131000,1.6 MT 21054-30,VAZ-21067,1.6 LTR,"Quận 1, Thành phố Hồ Chí Minh, Việt Nam",2022-09-01 03:00:00
533,Land Rover,Range Rover Evoque,jeep 5 doors,brown,GasolineMixBlack,2011.0,112000.0,AT,240.0,2651000,2.0 Si AT Dynamic 5dr.,204PT,2.0 LTR,"Hoàng Mai, Hà Nội, Việt Nam",2022-09-01 03:00:00
893,Toyota,Ipsum,minivan,grey,GasolineMixBlack,,111000.0,AT,135.0,341000,,,,"Hạ Long, Quảng Ninh, Việt Nam",2022-09-01 05:00:00
753,Subaru,Impreza,hatchback 5 doors,,GasolineMixBlack,2019.0,6000.0,CVT,154.0,1491000,Sport 2.0 i-L EyeSight 4WD,FB20,2.0 LTR,"Hải Phòng, Hải Phòng, Việt Nam",2022-09-01 06:00:00
121,Honda,Fit,hatchback 5 doors,red,GasolineMixBlack,2016.0,43000.0,CVT,100.0,905000, 1.3 13G L Package Fine Edition,L13B,1.3 LTR,"Uông Bí, Quảng Ninh, Việt Nam",2022-09-01 06:00:00
496,Honda,Stream,minivan,black,GasolineMixBlack,2009.0,161000.0,AT,140.0,871000,1.8 RSZ,R18A,1.8 LTR,"Quận 1, Thành phố Hồ Chí Minh, Việt Nam",2022-09-01 06:00:00
161,Toyota,C-HR,jeep 5 doors,,GasolineMixBlack,2017.0,84000.0,CVT,98.0,1791000,Hybrid 1.8 G LED Edition,2ZR-FXE,1.8 LTR,"Đông Triều, Quảng Ninh, Việt Nam",2022-09-01 09:00:00
545,Mercedes-Benz,S-Class,sedan,,Diesel,2015.0,45000.0,AT,204.0,4061000,S 300 h AT,OM 651 DE 22 LA,2.1 LTR,"Hải Phòng, Hải Phòng, Việt Nam",2022-09-01 10:00:00
295,Subaru,Levorg,station wagon,silver,GasolineMixBlack,2014.0,147000.0,CVT,170.0,1210000,1.6 GT-S EyeSight 4WD,FB16,1.6 LTR,"Hải Phòng, Hải Phòng, Việt Nam",2022-09-01 10:00:00
97,Toyota,Prius,liftback,whitemixblack,GasolineMixBlack,2008.0,187000.0,CVT,76.0,685000,1.5 S 10th anniversary edition,1NZ-FXE,1.5 LTR,"Ba Đình, Hà Nội, Việt Nam",2022-09-01 11:00:00
642,Honda,Fit Shuttle,station wagon,violet,GasolineMixBlack,2013.0,118000.0,CVT,120.0,850007,1.5 15C,L15A,1.5 LTR,"Ba Đình, Hà Nội, Việt Nam",2022-09-01 11:00:00
942,Toyota,Harrier,jeep 5 doors,golden,GasolineMixBlack,2001.0,211000.0,AT,160.0,751000,2.4 FOUR prime selection,2AZ-FE,2.4 LTR,"Quận 8, Thành phố Hồ Chí Minh, Việt Nam",2022-09-01 11:00:00
432,Subaru,Forester,jeep 5 doors,whitemixblack,GasolineMixBlack,2021.0,,CVT,145.0,3651000,2.0 X-BREAK 4WD,FB20,2.0 LTR,"Quận 1, Thành phố Hồ Chí Minh, Việt Nam",2022-09-01 11:00:00
532,Toyota,Ipsum,minivan,grey,GasolineMixBlack,2002.0,207000.0,AT,160.0,551000,2.4 240i type S,2AZ-FE,2.4 LTR,"Hải Phòng, Hải Phòng, Việt Nam",2022-09-01 13:00:00
122,Mercedes-Benz,M-Class,jeep 5 doors,whitemixblack,GasolineMixBlack,,142000.0,AT,249.0,2051000,,,,"Hải Phòng, Hải Phòng, Việt Nam",2022-09-01 16:00:00
550,Nissan,AD,station wagon,whitemixblack,GasolineMixBlack,2013.0,52000.0,AT,109.0,715000, 1.6 GX 4WD,HR16DE,1.6 LTR,"Hoàng Mai, Hà Nội, Việt Nam",2022-09-01 16:00:00
30,Toyota,Camry,sedan,brown,GasolineMixBlack,,110000.0,CVT,178.0,1771000,,,,"Cầu Giấy, Hà Nội, Việt Nam",2022-09-01 18:00:00
102,Suzuki,Jimny,jeep 3 doors,black,GasolineMixBlack,2014.0,210000.0,AT,64.0,695000,660 Land Venture 4WD,K6A,0.7 LTR,"Hoàng Mai, Hà Nội, Việt Nam",2022-09-01 20:00:00
67,Audi,Q3,jeep 5 doors,grey,GasolineMixBlack,,34000.0,Automatic,211.0,1741000,,,,"Cầu Giấy, Hà Nội, Việt Nam",2022-09-01 21:00:00
863,Toyota,Prius,liftback,whitemixblack,GasolineMixBlack,,252000.0,CVT,99.0,791000,,,,"Quận 1, Thành phố Hồ Chí Minh, Việt Nam",2022-09-01 21:00:00
601,Honda,Shuttle,station wagon,grey,GasolineMixBlack,2017.0,68000.0,Robot,110.0,1085000, 1.5 Hybrid X Honda Sensing,LEB,1.5 LTR,"Long Biên, Hà Nội, Việt Nam",2022-09-01 22:00:00
505,Subaru,Levorg,station wagon,,GasolineMixBlack,2014.0,137000.0,CVT,300.0,1451000,2.0 GT EyeSight 4WD,FA20,2.0 LTR,"Ba Đình, Hà Nội, Việt Nam",2022-09-01 23:00:00
541,Toyota,Harrier,jeep 5 doors,whitemixblack,GasolineMixBlack,2017.0,34000.0,CVT,151.0,2545000, 2.0 Premium,3ZR-FAE,2.0 LTR,"Long Biên, Hà Nội, Việt Nam",2022-09-01 23:00:00
598,Toyota,Land Cruiser Prado,jeep 5 doors,whitemixblack,GasolineMixBlack,2017.0,25000.0,AT,163.0,3859000, 2.7 TX L Package 7 seat 4WD,2TR-FE,2.7 LTR,"Uông Bí, Quảng Ninh, Việt Nam",2022-09-01 23:00:00
335,Lexus,LX570,jeep 5 doors,black,GasolineMixBlack,2016.0,76000.0,AT,367.0,7991000,5.7 AT Luxury 21 +,3UR-FE,5.7 LTR,"Uông Bí, Quảng Ninh, Việt Nam",2022-09-01 23:00:00
627,Subaru,Outback,jeep 5 doors,whitemixblack,GasolineMixBlack,2011.0,112000.0,CVT,170.0,449000,2.5 i EyeSight S package limited 4WD,EJ25,2.5 LTR,"Hoàng Mai, Hà Nội, Việt Nam",2022-09-02 00:00:00
600,Honda,CR-V,jeep 5 doors,whitemixblack,GasolineMixBlack,2018.0,34000.0,CVT,145.0,2759000,2.0 Hybrid EX Masterpiece 5-seater 4WD,LFB,2.0 LTR,"Ba Đình, Hà Nội, Việt Nam",2022-09-02 01:00:00
48,Honda,CR-V,jeep 5 doors,whitemixblack,GasolineMixBlack,1997.0,157000.0,AT,130.0,225000,2.0 Smart Scape,B20B,2.0 LTR,"Ba Đình, Hà Nội, Việt Nam",2022-09-02 02:00:00
503,Toyota,Crown,sedan,,GasolineMixBlack,2018.0,91000.0,CVT,184.0,2710000,2.5 RS ,A25A-FXS,2.5 LTR,"Đông Triều, Quảng Ninh, Việt Nam",2022-09-02 02:00:00
829,Toyota,Voxy,minivan,black,GasolineMixBlack,2017.0,77000.0,CVT,99.0,2151000, 1.8 Hybrid ZS Kirameki (7 Seater),2ZR-FXE,1.8 LTR,"Bắc Từ Liêm, Hà Nội, Việt Nam",2022-09-02 03:00:00
286,Toyota,Land Cruiser Prado,jeep 5 doors,brown,GasolineMixBlack,2021.0,,AT,163.0,4751000, 2.7 TX 7 seat 4WD,2TR-FE,2.7 LTR,"Hạ Long, Quảng Ninh, Việt Nam",2022-09-02 03:00:00
244,Toyota,Gaia,minivan,whitemixblack,GasolineMixBlack,1998.0,55000.0,AT,135.0,465000,2.0 G package (7 Seater),3S-FE,2.0 LTR,"Long Biên, Hà Nội, Việt Nam",2022-09-02 05:00:00
779,Toyota,Aqua,hatchback 5 doors,black,GasolineMixBlack,,68000.0,CVT,74.0,905000,,,,"Bắc Từ Liêm, Hà Nội, Việt Nam",2022-09-02 05:00:00
311,Lexus,LS500,sedan,silver,GasolineMixBlack,2017.0,53000.0,AT,422.0,4510000,500 F Sport 4WD,V35A-FTS,3.4 LTR,"Hải Phòng, Hải Phòng, Việt Nam",2022-09-02 05:00:00
99,Lexus,CT200h,hatchback 5 doors,whitemixblack,GasolineMixBlack,2012.0,141000.0,CVT,99.0,1381000,200h version L,2ZR-FXE,1.8 LTR,"Hạ Long, Quảng Ninh, Việt Nam",2022-09-02 05:00:00
117,Mercedes-Benz,GLC,jeep 5 doors,whitemixblack,GasolineMixBlack,2015.0,89000.0,AT,211.0,2519999,"GLC 250 4MATIC ""Особая серия""",M 274 DE 20 AL,2.0 LTR,"Quận 1, Thành phố Hồ Chí Minh, Việt Nam",2022-09-02 06:00:00
323,Mercedes-Benz,S-Class,sedan,black,Diesel,2015.0,108000.0,AT,204.0,2851000,S 300 h,OM 651 DE 22 LA,2.1 LTR,"Quận 8, Thành phố Hồ Chí Minh, Việt Nam",2022-09-02 06:00:00
659,Lexus,CT200h,hatchback 5 doors,grey,GasolineMixBlack,2010.0,185000.0,CVT,99.0,1051000,200h version C,2ZR-FXE,1.8 LTR,"Cầu Giấy, Hà Nội, Việt Nam",2022-09-02 07:00:00
741,Toyota,Passo,hatchback 5 doors,grey,GasolineMixBlack,2004.0,256000.0,AT,71.0,221000,1.0 X,1KR-FE,1.0 LTR,"Đông Triều, Quảng Ninh, Việt Nam",2022-09-02 10:00:00
594,Nissan,Juke,jeep 5 doors,whitemixblack,GasolineMixBlack,,71000.0,CVT,114.0,951000,,,,"Quận 1, Thành phố Hồ Chí Minh, Việt Nam",2022-09-02 10:00:00
919,Toyota,Carina II,sedan,grey,GasolineMixBlack,,166000.0,Manual,65.0,51000,,,,"Móng Cái, Quảng Ninh, Việt Nam",2022-09-02 11:00:00
512,Toyota,Wish,minivan,black,GasolineMixBlack,,166000.0,CVT,144.0,841000,,,,"Hạ Long, Quảng Ninh, Việt Nam",2022-09-02 11:00:00
615,Honda,HR-V,jeep 5 doors,violet,GasolineMixBlack,,291000.0,CVT,105.0,371000,,,,"Cầu Giấy, Hà Nội, Việt Nam",2022-09-02 11:00:00
721,Toyota,Alphard,minivan,,GasolineMixBlack,,1000.0,AT,220.0,499999,,,,"Hạ Long, Quảng Ninh, Việt Nam",2022-09-02 12:00:00
962,Toyota,Starlet,hatchback 5 doors,grey,GasolineMixBlack,,1000.0,AT,82.0,135000,,,,"Móng Cái, Quảng Ninh, Việt Nam",2022-09-02 12:00:00
805,Toyota,Raum,station wagon,silver,GasolineMixBlack,2006.0,1000.0,AT,109.0,499000,1.5 G package ,1NZ-FE,1.5 LTR,"Hoàng Mai, Hà Nội, Việt Nam",2022-09-02 12:00:00
